,population,max_generations,combination_prob,mutation_prob,iteration,k1,k3,k5,k7,k9
18,25.0,50.0,0.7,0.05,1.0,0.3454658901830283,0.3227953410981697,0.38373544093178036,0.35212146422628954,0.36335274542429286
19,25.0,50.0,0.7,0.05,1.0,0.45320299500831945,0.45174708818635606,0.4750415973377704,0.48169717138103163,0.4839850249584027
20,25.0,50.0,0.7,0.05,1.0,0.5153910149750416,0.5224625623960066,0.5526206322795341,0.5588602329450915,0.5621880199667221
21,25.0,50.0,0.7,0.05,1.0,0.5484608985024958,0.5540765391014975,0.5638519134775375,0.5663477537437605,0.5700915141430949
22,25.0,50.0,0.7,0.05,1.0,0.48544093178036607,0.4650582362728785,0.473585690515807,0.47441763727121466,0.4704658901830283
23,25.0,50.0,0.7,0.05,1.0,0.6187603993344426,0.6104409317803661,0.622504159733777,0.634567387687188,0.6381031613976705
24,25.0,50.0,0.7,0.05,1.0,0.2959650582362729,0.30158069883527455,0.4238768718801997,0.41701331114808654,0.40931780366056575
25,25.0,50.0,0.7,0.05,1.0,0.4307404326123128,0.4646422628951747,0.4862728785357737,0.5051996672212978,0.5276622296173045
26,25.0,50.0,0.7,0.05,1.0,0.32217138103161397,0.3211314475873544,0.3275790349417637,0.34068219633943425,0.35378535773710484
27,25.0,50.0,0.7,0.05,1.0,0.5607321131447587,0.5665557404326124,0.5754991680532446,0.5844425956738769,0.5838186356073212
28,25.0,50.0,0.7,0.05,1.0,0.39767054908485855,0.40910981697171384,0.4253327787021631,0.43885191347753744,0.4448835274542429
29,25.0,50.0,0.7,0.05,1.0,0.4677620632279534,0.47878535773710484,0.4862728785357737,0.49480033277870217,0.5006239600665557
30,25.0,50.0,0.7,0.05,1.0,0.6449667221297837,0.6374792013311148,0.6422628951747088,0.6518302828618968,0.6545341098169717
31,25.0,50.0,0.7,0.05,1.0,0.3213394342762063,0.31114808652246256,0.31114808652246256,0.31114808652246256,0.32799500831946754
32,25.0,50.0,0.7,0.05,1.0,0.39455074875207985,0.4149334442595674,0.42179700499168055,0.42346089850249585,0.46859400998336104
33,25.0,50.0,0.7,0.05,1.0,0.5299500831946755,0.5513727121464226,0.5657237936772047,0.5759151414309485,0.5815307820299501
34,25.0,50.0,0.7,0.05,1.0,0.5586522462562395,0.552828618968386,0.5578202995008319,0.5715474209650583,0.5727953410981698
35,25.0,50.0,0.7,0.05,1.0,0.3467138103161398,0.39787853577371046,0.3544093178036606,0.4032861896838602,0.4032861896838602
36,25.0,50.0,0.7,0.05,1.0,0.4683860232945091,0.4598585690515807,0.47566555740432614,0.48044925124792015,0.4800332778702163
37,25.0,50.0,0.7,0.05,1.0,0.3793677204658902,0.3847753743760399,0.4001663893510815,0.4151414309484193,0.4132695507487521
38,25.0,50.0,0.7,0.05,1.0,0.4001663893510815,0.4180532445923461,0.430324459234609,0.4461314475873544,0.4415557404326123
39,25.0,50.0,0.7,0.05,1.0,0.3683444259567388,0.37583194675540765,0.39267886855241263,0.4059900166389351,0.4068219633943428
40,25.0,50.0,0.7,0.05,1.0,0.4276206322795341,0.36647254575707155,0.3575291181364393,0.40931780366056575,0.4163893510815308
41,25.0,50.0,0.7,0.05,1.0,0.4700499168053245,0.49584026622296173,0.5203826955074875,0.5249584026622296,0.5368136439267887
42,25.0,50.0,0.7,0.05,1.0,0.6349833610648918,0.6166805324459235,0.6291597337770383,0.6287437603993344,0.6237520798668885
43,25.0,50.0,0.7,0.05,1.0,0.5257903494176372,0.5297420965058236,0.5339018302828619,0.5403494176372712,0.5449251247920133
44,25.0,50.0,0.7,0.05,1.0,0.3354825291181364,0.32529118136439267,0.32529118136439267,0.32529118136439267,0.3381863560732113
45,25.0,50.0,0.7,0.05,1.0,0.3781198003327787,0.3939267886855241,0.41576539101497506,0.41742928452579037,0.4394758735440932
46,25.0,50.0,0.7,0.05,1.0,0.3246672212978369,0.31385191347753744,0.3546173044925125,0.3546173044925125,0.36044093178036607
47,25.0,50.0,0.7,0.05,1.0,0.3369384359400998,0.358153078202995,0.36605657237936773,0.3668885191347754,0.3714642262895175
48,25.0,50.0,0.7,0.05,1.0,0.38664725457570714,0.3949667221297837,0.4034941763727121,0.4176372712146423,0.4195091514143095
49,25.0,50.0,0.7,0.05,1.0,0.31073211314475874,0.30948419301164726,0.31218801996672213,0.3238352745424293,0.3812396006655574
50,25.0,50.0,0.7,0.05,1.0,0.41534941763727123,0.48356905158069885,0.507071547420965,0.5079034941763727,0.5155990016638935
51,25.0,50.0,0.7,0.05,1.0,0.3354825291181364,0.32529118136439267,0.32529118136439267,0.32529118136439267,0.3381863560732113
52,25.0,50.0,0.7,0.05,1.0,0.23398502495840265,0.25415973377703827,0.2699667221297837,0.2699667221297837,0.3502495840266223
53,25.0,50.0,0.7,0.05,1.0,0.4070299500831947,0.41118968386023297,0.3766638935108153,0.379783693843594,0.38040765391014975
54,25.0,50.0,0.7,0.05,1.0,0.3689683860232945,0.37915973377703827,0.439891846921797,0.5103993344425957,0.5103993344425957
55,25.0,50.0,0.7,0.05,1.0,0.5754991680532446,0.5700915141430949,0.5804908485856906,0.5806988352745425,0.5848585690515807
56,25.0,50.0,0.7,0.05,1.0,0.3271630615640599,0.34775374376039936,0.3937188019966722,0.41222961730449253,0.41555740432612315
57,25.0,50.0,0.7,0.05,1.0,0.3829034941763727,0.40266222961730447,0.4369800332778702,0.44841930116472545,0.4492512479201331
58,25.0,50.0,0.7,0.05,1.0,0.41888519134775376,0.4257487520798669,0.47608153078202997,0.4844009983361065,0.4891846921797005
59,25.0,50.0,0.7,0.05,1.0,0.3889351081530782,0.401414309484193,0.41846921797004993,0.42491680532445925,0.42970049916805325
60,25.0,50.0,0.7,0.05,1.0,0.6006655574043261,0.5777870216306157,0.5838186356073212,0.59130615640599,0.5931780366056573
61,25.0,50.0,0.7,0.05,1.0,0.2285773710482529,0.3448419301164726,0.35420133111480867,0.35420133111480867,0.3527454242928453
62,25.0,50.0,0.7,0.05,1.0,0.4968801996672213,0.5010399334442596,0.5085274542429284,0.5139351081530782,0.5162229617304492
63,25.0,50.0,0.7,0.05,1.0,0.3427620632279534,0.32986688851913476,0.33569051580698833,0.3400582362728785,0.3348585690515807
64,25.0,50.0,0.7,0.05,1.0,0.4222129783693844,0.4461314475873544,0.46381031613976703,0.46630615640599,0.4764975041597338
65,25.0,50.0,0.7,0.05,1.0,0.4540349417637271,0.4690099833610649,0.49313643926788686,0.5054076539101497,0.5135191347753744
66,25.0,50.0,0.7,0.05,1.0,0.3970465890183028,0.39767054908485855,0.423044925124792,0.4253327787021631,0.42949251247920134
67,25.0,50.0,0.7,0.05,1.0,0.3560732113144759,0.3860232945091514,0.4132695507487521,0.3889351081530782,0.4349001663893511
68,25.0,50.0,0.7,0.05,1.0,0.4324043261231281,0.449459234608985,0.47088186356073214,0.47233777038269553,0.4829450915141431
69,25.0,50.0,0.7,0.05,1.0,0.2660149750415973,0.34629783693843597,0.2945091514143095,0.3577371048252912,0.36044093178036607
70,25.0,50.0,0.7,0.05,1.0,0.33901830282861894,0.34047420965058234,0.3440099833610649,0.3440099833610649,0.3433860232945091
71,25.0,50.0,0.7,0.05,1.0,0.22628951747088186,0.22628951747088186,0.22628951747088186,0.22628951747088186,0.22628951747088186
72,25.0,50.0,0.7,0.05,1.0,0.23772878535773712,0.31239600665557404,0.31239600665557404,0.3198835274542429,0.31572379367720466
73,25.0,50.0,0.7,0.05,1.0,0.4937603993344426,0.46693011647254573,0.4800332778702163,0.4860648918469218,0.4954242928452579
74,25.0,50.0,0.7,0.05,1.0,0.26955074875207985,0.2516638935108153,0.3198835274542429,0.33631447587354407,0.33631447587354407
75,25.0,50.0,0.7,0.05,1.0,0.2597753743760399,0.2512479201331115,0.2628951747088186,0.3779118136439268,0.3417221297836938
76,25.0,50.0,0.7,0.05,1.0,0.3562811980033278,0.3469217970049917,0.3720881863560732,0.37603993344425957,0.39579866888519133
77,25.0,50.0,0.7,0.05,1.0,0.5180948419301165,0.5413893510815307,0.5555324459234608,0.5705074875207987,0.5717554076539102
78,25.0,50.0,0.7,0.05,1.0,0.34608985024958405,0.3517054908485857,0.3621048252911814,0.38040765391014975,0.37915973377703827
79,25.0,50.0,0.7,0.05,1.0,0.2949251247920133,0.3161397670549085,0.2959650582362729,0.30345257903494177,0.2992928452579035
80,25.0,50.0,0.7,0.05,1.0,0.4480033277870216,0.28889351081530784,0.3381863560732113,0.45153910149750415,0.454242928452579
81,25.0,50.0,0.7,0.05,1.0,0.38519134775374375,0.379783693843594,0.39122296173044924,0.40640599001663896,0.420757071547421
82,25.0,50.0,0.7,0.05,1.0,0.3036605657237937,0.2036189683860233,0.20112312811980032,0.22961730449251247,0.3026206322795341
83,25.0,50.0,0.7,0.05,1.0,0.3610648918469218,0.38352745424292845,0.3714642262895175,0.37416805324459235,0.3369384359400998
84,25.0,50.0,0.7,0.05,1.0,0.4130615640599002,0.4113976705490849,0.4332362728785358,0.44841930116472545,0.4604825291181364
85,25.0,50.0,0.7,0.05,1.0,0.44197171381031614,0.45133111480865223,0.46734608985024956,0.4721297836938436,0.48356905158069885
86,25.0,50.0,0.7,0.05,1.0,0.40869384359401,0.4043261231281198,0.4353161397670549,0.4380199667221298,0.454242928452579
87,25.0,50.0,0.7,0.05,1.0,0.35524126455906824,0.3799916805324459,0.3731281198003328,0.3731281198003328,0.3731281198003328
88,25.0,50.0,0.7,0.05,1.0,0.41368552412645593,0.4305324459234609,0.4504991680532446,0.4550748752079867,0.4650582362728785
89,25.0,50.0,0.7,0.05,1.0,0.6572379367720466,0.6597337770382695,0.6659733777038269,0.6678452579034941,0.6745008319467554
90,25.0,50.0,0.7,0.05,1.0,0.4001663893510815,0.4213810316139767,0.42678868552412647,0.4334442595673877,0.4442595673876872
91,25.0,50.0,0.7,0.05,1.0,0.5950499168053245,0.5856905158069884,0.5975457570715474,0.6004575707154742,0.6073211314475874
92,25.0,50.0,0.7,0.05,1.0,0.3548252911813644,0.3793677204658902,0.39912645590682194,0.4001663893510815,0.40058236272878534
93,25.0,50.0,0.7,0.05,1.0,0.6054492512479202,0.5921381031613977,0.5977537437603994,0.6100249584026622,0.6069051580698835
94,25.0,50.0,0.7,0.05,1.0,0.7366888519134775,0.7229617304492513,0.7098585690515807,0.7027870216306157,0.6982113144758736
95,25.0,50.0,0.7,0.05,1.0,0.6039933444259568,0.581738768718802,0.5910981697171381,0.591514143094842,0.5935940099833611
96,25.0,50.0,0.7,0.05,1.0,0.3275790349417637,0.3722961730449251,0.35836106489184694,0.36293677204658903,0.3589850249584027
97,25.0,50.0,0.7,0.05,1.0,0.4584026622296173,0.44675540765391014,0.4490432612312812,0.4719217970049917,0.4752495840266223
98,25.0,50.0,0.7,0.05,1.0,0.3381863560732113,0.3641846921797005,0.3747920133111481,0.394134775374376,0.394134775374376
99,25.0,50.0,0.7,0.05,1.0,0.550332778702163,0.5544925124792013,0.5700915141430949,0.5702995008319468,0.5736272878535774
100,25.0,50.0,0.7,0.05,1.0,0.5187188019966722,0.5054076539101497,0.5110232945091514,0.5205906821963394,0.5272462562396006
101,25.0,50.0,0.7,0.05,1.0,0.5166389351081531,0.4873128119800333,0.4920965058236273,0.4939683860232945,0.4983361064891847
102,25.0,50.0,0.7,0.05,1.0,0.5505407653910149,0.5415973377703827,0.5465890183028286,0.5495008319467554,0.5542845257903494
103,25.0,50.0,0.7,0.05,1.0,0.331738768718802,0.32175540765391014,0.39642262895174707,0.3517054908485857,0.4051580698835274
104,25.0,50.0,0.7,0.05,1.0,0.5628119800332779,0.533485856905158,0.540765391014975,0.5534525790349417,0.5569883527454242
105,25.0,50.0,0.7,0.05,1.0,0.4602745424292845,0.45632279534109815,0.4794093178036606,0.4906405990016639,0.5037437603993344
106,25.0,50.0,0.7,0.05,1.0,0.4995840266222962,0.4586106489184692,0.4706738768718802,0.4767054908485857,0.47441763727121466
107,25.0,50.0,0.7,0.05,1.0,0.4581946755407654,0.4145174708818636,0.413477537437604,0.4363560732113145,0.4473793677204659
108,25.0,50.0,0.7,0.05,1.0,0.7472961730449251,0.7312811980033278,0.7354409317803661,0.7264975041597338,0.7281613976705491
109,25.0,50.0,0.7,0.05,1.0,0.3022046589018303,0.31239600665557404,0.33277870216306155,0.3379783693843594,0.39891846921797003
110,25.0,50.0,0.7,0.05,1.0,0.6089850249584027,0.5886023294509152,0.5990016638935108,0.5987936772046589,0.5946339434276207
111,25.0,50.0,0.7,0.05,1.0,0.43157237936772047,0.42470881863560733,0.45653078202995007,0.4681780366056572,0.4752495840266223
112,25.0,50.0,0.7,0.05,1.0,0.6894758735440932,0.6703410981697171,0.6647254575707154,0.6688851913477537,0.65869384359401
113,25.0,50.0,0.7,0.05,1.0,0.507279534109817,0.49896006655574043,0.5093594009983361,0.5220465890183028,0.531198003327787
114,25.0,50.0,0.7,0.05,1.0,0.7483361064891847,0.7237936772046589,0.7108985024958403,0.7048668885191348,0.6925956738768719
115,25.0,50.0,0.7,0.05,1.0,0.5031198003327787,0.5060316139767055,0.5185108153078203,0.5272462562396006,0.5268302828618968
116,25.0,50.0,0.7,0.05,1.0,0.5873544093178037,0.5792429284525791,0.5840266222961731,0.5892262895174709,0.5925540765391015
117,25.0,50.0,0.7,0.05,1.0,0.4199251247920133,0.42658069883527455,0.45341098169717137,0.45798668885191346,0.4646422628951747
118,25.0,50.0,0.7,0.05,1.0,0.46963394342762066,0.49272046589018303,0.5151830282861897,0.5272462562396006,0.5305740432612313
119,25.0,50.0,0.7,0.05,1.0,0.7360648918469218,0.7298252911813644,0.7190099833610649,0.716514143094842,0.7121464226289518
120,25.0,50.0,0.7,0.05,1.0,0.36959234608985025,0.3716722129783694,0.4168053244592346,0.39767054908485855,0.3920549084858569
121,25.0,50.0,0.7,0.05,1.0,0.41243760399334445,0.4209650582362729,0.43469217970049917,0.44821131447587353,0.44550748752079866
122,25.0,50.0,0.7,0.05,1.0,0.6493344425956739,0.6358153078202995,0.6410149750415973,0.6428868552412645,0.6428868552412645
123,25.0,50.0,0.7,0.05,1.0,0.26164725457570714,0.2612312811980033,0.358153078202995,0.358153078202995,0.3113560732113145
124,25.0,50.0,0.7,0.05,1.0,0.24126455906821964,0.28618968386023297,0.290973377703827,0.3560732113144759,0.3591930116472546
125,25.0,50.0,0.7,0.05,1.0,0.39746256239600664,0.32965890183028285,0.39434276206322794,0.4070299500831947,0.3953826955074875
126,25.0,50.0,0.7,0.05,1.0,0.3502495840266223,0.3514975041597338,0.3762479201331115,0.38186356073211314,0.401414309484193
127,25.0,50.0,0.7,0.05,1.0,0.5661397670549085,0.5388935108153078,0.5553244592346089,0.5584442595673876,0.5601081530782029
128,25.0,50.0,0.7,0.05,1.0,0.24604825291181365,0.23835274542429286,0.3379783693843594,0.3427620632279534,0.3427620632279534
129,25.0,50.0,0.7,0.05,1.0,0.3754159733777038,0.3968386023294509,0.4276206322795341,0.4272046589018303,0.42845257903494177
130,25.0,50.0,0.7,0.05,1.0,0.39163893510815306,0.39642262895174707,0.42179700499168055,0.4349001663893511,0.43739600665557404
131,25.0,50.0,0.7,0.05,1.0,0.3198835274542429,0.3084442595673877,0.3084442595673877,0.3115640599001664,0.31426788685524126
132,25.0,50.0,0.7,0.05,1.0,0.3383943427620632,0.348585690515807,0.3810316139767055,0.3731281198003328,0.3856073211314476
133,25.0,50.0,0.7,0.05,1.0,0.3637687188019967,0.38082362728785357,0.3594009983361065,0.39954242928452577,0.4018302828618968
134,25.0,50.0,0.7,0.05,1.0,0.3675124792013311,0.37583194675540765,0.396630615640599,0.4151414309484193,0.4161813643926789
135,25.0,50.0,0.7,0.05,1.0,0.44030782029950083,0.4400998336106489,0.46235440931780364,0.4586106489184692,0.46256239600665555
136,25.0,50.0,0.7,0.05,1.0,0.3905990016638935,0.40536605657237934,0.32321131447587353,0.41222961730449253,0.40536605657237934
137,25.0,50.0,0.7,0.05,1.0,0.2976289517470882,0.36002495840266224,0.40869384359401,0.4145174708818636,0.3627287853577371
138,25.0,50.0,0.7,0.05,1.0,0.5440931780366056,0.5195507487520798,0.5341098169717138,0.5361896838602329,0.5424292845257903
139,25.0,50.0,0.7,0.05,1.0,0.502495840266223,0.4923044925124792,0.507071547420965,0.5124792013311148,0.5162229617304492
140,25.0,50.0,0.7,0.05,1.0,0.28618968386023297,0.3103161397670549,0.3011647254575707,0.3673044925124792,0.3011647254575707
141,25.0,50.0,0.7,0.05,1.0,0.360648918469218,0.37292013311148087,0.39642262895174707,0.4016222961730449,0.41077371048252914
142,25.0,50.0,0.7,0.05,1.0,0.47899334442595676,0.483153078202995,0.5099833610648918,0.5199667221297837,0.5270382695507487
143,25.0,50.0,0.7,0.05,1.0,0.48336106489184694,0.5051996672212978,0.5220465890183028,0.5257903494176372,0.535981697171381
144,25.0,50.0,0.7,0.05,1.0,0.3246672212978369,0.34920965058236275,0.3548252911813644,0.3546173044925125,0.34900166389351084
145,25.0,50.0,0.7,0.05,1.0,0.35045757071547423,0.36023294509151416,0.38706322795341097,0.3860232945091514,0.40058236272878534
146,25.0,50.0,0.7,0.05,1.0,0.36044093178036607,0.37125623960066556,0.3589850249584027,0.3589850249584027,0.36002495840266224
147,25.0,50.0,0.7,0.05,1.0,0.39746256239600664,0.43157237936772047,0.39475873544093176,0.44051580698835274,0.46235440931780364
148,25.0,50.0,0.7,0.05,1.0,0.418261231281198,0.4665141430948419,0.43739600665557404,0.4492512479201331,0.4492512479201331
149,25.0,50.0,0.7,0.05,1.0,0.44197171381031614,0.4538269550748752,0.47608153078202997,0.4814891846921797,0.48835274542429286
150,25.0,50.0,0.7,0.05,1.0,0.3286189683860233,0.3500415973377704,0.35565723793677206,0.36813643926788686,0.3716722129783694
151,25.0,50.0,0.7,0.05,1.0,0.4338602329450915,0.4384359400998336,0.459026622296173,0.47608153078202997,0.48065723793677206
152,25.0,50.0,0.7,0.05,1.0,0.4966722129783694,0.49417637271214643,0.4939683860232945,0.4972961730449251,0.5002079866888519
153,25.0,50.0,0.7,0.05,1.0,0.40224625623960064,0.41701331114808654,0.43573211314475874,0.44093178036605657,0.44654742096505823
154,25.0,50.0,0.7,0.05,1.0,0.4161813643926789,0.4301164725457571,0.4538269550748752,0.4604825291181364,0.4665141430948419
155,25.0,50.0,0.7,0.05,1.0,0.358153078202995,0.36189683860232946,0.36772046589018303,0.36772046589018303,0.36460066555740434
156,25.0,50.0,0.7,0.05,1.0,0.3562811980033278,0.3469217970049917,0.3720881863560732,0.37603993344425957,0.39579866888519133
157,25.0,50.0,0.7,0.05,1.0,0.38331946755407653,0.384567387687188,0.3847753743760399,0.36959234608985025,0.38955906821963393
158,25.0,50.0,0.7,0.05,1.0,0.35524126455906824,0.3714642262895175,0.3706322795341098,0.3706322795341098,0.3737520798668885
159,25.0,50.0,0.7,0.05,1.0,0.2911813643926789,0.3685524126455907,0.29866888519134777,0.358153078202995,0.3704242928452579
160,25.0,50.0,0.7,0.05,1.0,0.4149334442595674,0.45486688851913476,0.456738768718802,0.47920133111480867,0.49625623960066556
161,25.0,50.0,0.7,0.05,1.0,0.4496672212978369,0.42470881863560733,0.43926788685524126,0.4633943427620632,0.47566555740432614
162,25.0,50.0,0.7,0.05,1.0,0.360648918469218,0.3643926788685524,0.38186356073211314,0.3924708818635607,0.39579866888519133
163,25.0,50.0,0.7,0.05,1.0,0.3949667221297837,0.4120216306156406,0.42678868552412647,0.4413477537437604,0.4475873544093178
164,25.0,50.0,0.7,0.05,1.0,0.2175540765391015,0.36335274542429286,0.36356073211314477,0.35981697171381033,0.34754575707154745
165,25.0,50.0,0.7,0.05,1.0,0.4180532445923461,0.4272046589018303,0.44384359400998336,0.44509151414309484,0.44696339434276205
166,25.0,50.0,0.7,0.05,1.0,0.27391846921797003,0.2545757071547421,0.2545757071547421,0.2545757071547421,0.34234608985024956
167,25.0,50.0,0.7,0.05,1.0,0.33298668885191346,0.33777038269550747,0.3546173044925125,0.3612728785357737,0.360648918469218
168,25.0,50.0,0.7,0.05,1.0,0.3860232945091514,0.3209234608985025,0.3410981697171381,0.3410981697171381,0.343801996672213
169,25.0,50.0,0.7,0.05,1.0,0.43427620632279534,0.4442595673876872,0.40910981697171384,0.4444675540765391,0.4496672212978369
170,25.0,50.0,0.7,0.05,1.0,0.3223793677204659,0.3348585690515807,0.3300748752079867,0.331738768718802,0.33277870216306155
171,25.0,50.0,0.7,0.05,1.0,0.449459234608985,0.4240848585690516,0.4490432612312812,0.45133111480865223,0.4521630615640599
172,25.0,50.0,0.7,0.05,1.0,0.33111480865224624,0.3527454242928453,0.3527454242928453,0.2866056572379368,0.34255407653910147
173,25.0,50.0,0.7,0.05,1.0,0.4147254575707155,0.3795757071547421,0.37396006655574043,0.38227953410981697,0.38227953410981697
174,25.0,50.0,0.7,0.05,1.0,0.3271630615640599,0.3275790349417637,0.3300748752079867,0.32841098169717137,0.3300748752079867
175,25.0,50.0,0.7,0.05,1.0,0.3198835274542429,0.3084442595673877,0.3084442595673877,0.3115640599001664,0.31426788685524126
176,25.0,50.0,0.7,0.05,1.0,0.4796173044925125,0.4891846921797005,0.48232113144758737,0.5066555740432612,0.5145590682196339
177,25.0,50.0,0.7,0.05,1.0,0.439891846921797,0.4380199667221298,0.45798668885191346,0.4715058236272879,0.47088186356073214
178,25.0,50.0,0.7,0.05,1.0,0.3498336106489185,0.379783693843594,0.379783693843594,0.36148086522462564,0.358153078202995
179,25.0,50.0,0.7,0.05,1.0,0.3575291181364393,0.42658069883527455,0.4509151414309484,0.4598585690515807,0.46713810316139764
180,25.0,50.0,0.7,0.05,1.0,0.5436772046589018,0.5505407653910149,0.562603993344426,0.5619800332778702,0.5682196339434277
181,25.0,50.0,0.7,0.05,1.0,0.6268718801996672,0.5971297836938436,0.5979617304492513,0.6025374376039934,0.6054492512479202
182,25.0,50.0,0.7,0.05,1.0,0.45341098169717137,0.46589018302828616,0.4983361064891847,0.5018718801996672,0.5135191347753744
183,25.0,50.0,0.7,0.05,1.0,0.3920549084858569,0.4097337770382696,0.4367720465890183,0.4496672212978369,0.4496672212978369
184,25.0,50.0,0.7,0.05,1.0,0.7728785357737105,0.7685108153078203,0.7699667221297837,0.7651830282861897,0.7579034941763727
185,25.0,50.0,0.7,0.05,1.0,0.45944259567387685,0.46921797004991683,0.49313643926788686,0.5056156405990017,0.5243344425956739
186,25.0,50.0,0.7,0.05,1.0,0.6888519134775375,0.6772046589018302,0.6765806988352745,0.6740848585690515,0.6678452579034941
187,25.0,50.0,0.7,0.05,1.0,0.3737520798668885,0.3548252911813644,0.3627287853577371,0.4317803660565724,0.4292845257903494
188,25.0,50.0,0.7,0.05,1.0,0.3700083194675541,0.3829034941763727,0.4043261231281198,0.41222961730449253,0.4199251247920133
189,25.0,50.0,0.7,0.05,1.0,0.6364392678868552,0.6189683860232945,0.6301996672212978,0.6264559068219634,0.6256239600665557
190,25.0,50.0,0.7,0.05,1.0,0.5542845257903494,0.5513727121464226,0.5646838602329451,0.5738352745424293,0.5765391014975042
191,25.0,50.0,0.7,0.05,1.0,0.3889351081530782,0.42491680532445925,0.4336522462562396,0.4253327787021631,0.43905990016638935
192,25.0,50.0,0.7,0.05,1.0,0.4428036605657238,0.4253327787021631,0.423044925124792,0.4715058236272879,0.47129783693843597
193,25.0,50.0,0.7,0.05,1.0,0.4902246256239601,0.49604825291181365,0.5203826955074875,0.5328618968386023,0.5374376039933444
194,25.0,50.0,0.7,0.05,1.0,0.5397254575707154,0.5418053244592346,0.559900166389351,0.5584442595673876,0.5617720465890182
195,25.0,50.0,0.7,0.05,1.0,0.3502495840266223,0.3843594009983361,0.3812396006655574,0.3812396006655574,0.37728785357737105
196,25.0,50.0,0.7,0.05,1.0,0.6846921797004991,0.6734608985024958,0.6693011647254575,0.675332778702163,0.6713810316139767
197,25.0,50.0,0.7,0.05,1.0,0.4970881863560732,0.5029118136439268,0.5268302828618968,0.5388935108153078,0.5488768718801996
198,25.0,50.0,0.7,0.05,1.0,0.5176788685524126,0.5372296173044925,0.5605241264559068,0.5594841930116472,0.5705074875207987
199,25.0,50.0,0.7,0.05,1.0,0.7479201331114809,0.7472961730449251,0.742928452579035,0.7431364392678869,0.7464642262895175
200,25.0,50.0,0.7,0.05,1.0,0.622504159733777,0.6112728785357737,0.6306156405990017,0.6326955074875208,0.6318635607321131
201,25.0,50.0,0.7,0.05,1.0,0.3829034941763727,0.45486688851913476,0.43302828618968386,0.4213810316139767,0.42470881863560733
202,25.0,50.0,0.7,0.05,1.0,0.552828618968386,0.5445091514143094,0.5517886855241264,0.562396006655574,0.5596921797004991
203,25.0,50.0,0.7,0.05,1.0,0.7606073211314476,0.7487520798668885,0.7466722129783694,0.7479201331114809,0.7408485856905158
204,25.0,50.0,0.7,0.05,1.0,0.660981697171381,0.6551580698835274,0.6591098169717138,0.663477537437604,0.6624376039933444
205,25.0,50.0,0.7,0.05,1.0,0.5341098169717138,0.5247504159733777,0.5380615640599001,0.543261231281198,0.5420133111480865
206,25.0,50.0,0.7,0.05,1.0,0.47753743760399336,0.4997920133111481,0.5232945091514143,0.5320299500831946,0.5424292845257903
207,25.0,50.0,0.7,0.05,1.0,0.35565723793677206,0.3519134775374376,0.38227953410981697,0.38706322795341097,0.3949667221297837
